Author_ID,Author_Name,Author_Affiliation,Author_Citations,Author_Documents_number,H-index,FWCI,Co_Authors_IDs,Co_authors_Names
9272095700,"Tawalbeh, Lo'Ai Ali",San Antonio - United States,2701,116,26,2.85,"['14831578100', '57190127118', '57190278212', '17433667400', '58594933800', '57208015075', '14832264800', '35766101800', '56040000600', '57193345128', '34770593700', '35318498100', '57199094588', '56602746500', '56545658900', '36661792200', '22981716800', '56121861000', '57190121032', '55902093400', '56039608200', '6701633785', '57053693300', '57226149091', '24776009900', '59268596900', '36711548200', '56780275100', '57222130763', '7801600888', '57210840905', '54994338700', '12785222000', '23008633000', '54938487100', '56339090200', '46161208600', '57194656523', '25643246000', '57210323159', '57939384700', '7004424414', '8315393700', '57210090185', '35203862900', '35207416600', '8578949200', '57195385426', '57202607348', '26647508300', '24586961900', '56904248500', '23089949100', '57210845244', '56904312700', '57213520293', '35179101500', '57190413393', '57205146444', '57192913079', '57073799700', '55766013700', '46761514100', '55498363900', '57204535439', '57190248619', '57567561400', '9272095700', '23395934200', '22033556500', '25825095600', '14061014300', '57189463567', '57195265446', '37025066600', '57936973500', '57221600454', '57190258722', '7801576909', '56780201500', '15020149300', '57191157577', '57226742788', '36494641800', '41461993400', '59321480800', '23388184900', '55341691000', '57200271094', '57208694591', '24179438300', '25929173300', '35113101300', '57222008680']","['Imed Romdhani', 'Mohammad A. Tawalbeh', 'Monagi H. Alkinani', 'Izzat Mahmoud Alsmadi', 'Yousef Haddad', 'Amjad Hussain Zahid', 'Turki F. Al-Somani', 'Majid Alotaibi', 'Nawaf A. Abdulla', 'Smriti Bhatt', 'B. B. Gupta', 'Fahad Bin Muhaya', 'Houbing Herbert Song', 'Levent Ertaul', 'Ibrahim A. Elgendy', 'Alazab, Mamoun', 'Gökay Saldamli', 'Ammar S.A. Muthanna', 'Khadijah S. Bahwaireth', 'Ayman A. Alharbi', 'Fadi Ababneh', 'Alexandre Ferreira Tenca', 'Çetin Kaya Koç', 'Atif Manzoor', 'Abdallah A. Khreishah', 'Ahmed Hussein R. Alkhayyat', 'Ghada M. El-Banby', 'Nour S. Darwazeh', 'Michael Alicea', 'Raad S. Al-Qassas', 'Pankaj Chhetri', 'Thomas Welsh', 'Fathi E. Abd-El-Samie', 'Sonia A. Hashish', 'Fahd M. AlDosari', 'Musheer Ahmad', 'Noreddine, Gherabi', 'Mohamed Adel Hammad', 'Rashid Ibrahim Mehmood', 'Ahmed S. Sedik', 'Qasem Abu Abu Al-Haija', 'Harry W. Tyrer', 'Moad Y. Mowafi', 'Khizar Abbas', ""Abidalrahman Moh'd"", 'Jeong Yang', 'Abd-El-Latif, Ahmed A.', 'Alaa Kadhim Farhan', 'Suhaila Habeeb', 'Hilal Houssain', 'Khalil F. Dajani', 'Omar Khamis', 'Alan Eardley', 'Paras Bhatt', 'Ala’ F. Darabseh', 'Mais Tawalbeh', 'Monther Aldwairi', 'Hala Tawalbeh', 'Haythem Ahmad Bany Salameh', 'Fadi Muheidat', 'Muneera Al-Quraan', 'Walid A.Y. Aljoby', 'Saadeh Z. Sweidan', 'Youssef Baddi', 'Adnan Abdul Aziz Gutub', 'Waseem Bakhader', 'Swathi Lakkineni', ""Tawalbeh, Lo'Ai Ali"", 'Mohammad Alhammouri', 'Wasim A. al-Hamdani', 'Yaser I. Jararweh', 'Kostas E. Psannis', 'Benjamin E. Thomas', 'Pritam M. Gholap', 'Song Park', 'Mahmoud Al-Ayyoub', 'Ardalan Razavi', 'Norah Alassaf', 'Omar Q. Banimelhem', 'Yassine, Maleh', 'Anas M. Basalamah', 'Omar Badarneh', 'Rasheed Ahmad', 'Abdullah M. Iliyasu', 'Ala’A A. Tawalbeh', 'Ahmed A.Abd El-Latif', 'Elhadj Benkhelifa', 'Mohammed Al-Batati', 'Wafaa Kanakri', 'Ashraf A.M. Khalaf', 'Muhannad Q. Quwaider', 'Youssef Gahi', 'Malik Tahir Hassan', 'Ahsan Rafiq']"
57208816657,"Maher Abdul Zahra, Musaddak Maher",Iraq,449,65,12,1.19,"['57205056447', '56660007900', '57351199300', '57210012483', '57218645323', '56755444200', '57205248435', '47561298700', '56719799200', '57813792300', '57218380661', '57190250008', '57210443508', '57219085312', '25653544700', '55811549000', '56667993600', '56703500200', '57073795200', '57219113893', '57214125418', '57226894791', '57193692186', '56512168200', '58090397100', '55408378200', '57193410112', '57195105337', '57013619100', '56602511900', '57212382675', '56047171100', '57204806319', '57216892499', '55313616600', '57211027718', '55029011500', '57214772297', '57210428348', '57193446921', '21834872400', '12790681700', '57213831038', '56121804400', '57194436252', '57202815007', '57200165502', '56452747100', '56679098400', '57218631731', '57440755200', '57219109643', '25121006200', '57219028150', '56803442100', '56299780900', '57216991538', '57207881270', '57204283950', '46161208600', '55193579100', '57579504300', '56396459300', '57195380909', '57219255472', '55573559000', '57211977266', '57209688066', '55877956900', '55350789100', '57207624137', '55597533000', '57216321264', '57203125821', '55966024800', '57189757479', '57197657593', '57201450601', '56596730700', '57202812349', '56704356500', '57196050212', '56079013000', '57198345558', '57204432040', '57208693129', '56203508900', '57211412089', '57194178121', '57196191199', '57188555823', '57213839235', '56497898900', '57208050348', '58493337200', '57194080590', '55263791000', '57421486700', '57205266013', '57202895979', '54581882900', '55961129900', '55037538500', '35301121300', '56999952800', '56512234800', '57208552704', '57204718757', '56736457800', '58951802600', '57202894042', '57192708304', '55180689200', '57218904505', '57191886757', '56519461300', '57884691100', '22937486100', '50861152000', '56720902200', '57204171230', '57467604300', '57351081900', '55613350200', '57202750016', '55967344500', '55666085000', '57216885702', '57215546911', '37117898200', '56436206700', '57212591722', '57208127315', '57753584900', '57191878392', '57699330300', '35090525900', '57204917698', '57212074669', '57833558200', '57208816657', '55251309900', '36183861000', '57220047343', '57211521568', '34973220800', '56871260100', '37081166200', '57216317279', '57216738570']","['O. C. Candra', 'V. K. Patel', 'Qasim, Maysaloon Abed', 'Tripti Sharma', 'Simon Atuah Asakipaam', 'Suhad Abdulazahra Hachim Al-Shoukry', 'R. Saravanan', 'Durgaprasad R. Gangodkar', 'Anass Hamadelneel E. Adow', 'Salema K. K Hadrawi', 'Ahmed Mahdi Salih', 'Mohammed Hasan Ali', 'Khaled Mohamed Khedher', 'Iskandar Muda', 'Laith Ali Abdul Rahaim', 'B. Vigneshwaran', 'Ahmed Abd Ali', 'Abdul Razzak Tarish Ziboon', 'Hashem M. Alyami', 'Ganesh S. Wahile', 'Aseel Hamoud Hamza', 'Indrajit Patra', 'Abhishek Kumar Tripathi', 'Catalin I. Pruncu', 'Mohd Asif Shah', 'Abdol Ghaffar Ebadi', 'Untung Rahardja', 'Yulia Y. Finogenova', 'Ye Lu', 'Ahmad H. Sabry', 'Amir Bateni', 'Kamal K. Sharma', 'Usama S. Altimari', 'Cazzato, Gerardo', 'Yaser Ebazadeh', 'Shobha Tyagi', 'Hussain Falih Mahdi', 'Bharat Singh', 'Hassan Muwafaq Gheni', 'Saadya Fahad Jabbar', 'Istas Fahrurrazi Nusyirwan', 'Kadhum Al-Majdi', 'Rami Qays Malik', 'Bashar S. Bashar', 'Radhey Shyam Meena', 'Ramesh K. Kavade', 'Mohammed Q. Mohammed', 'Monireh Faraji', 'Devvret Verma', 'Christalin Nelson S', 'Ali Jawad Alrubaie', 'Prateek D. Malwe', 'Ilhan Garip', 'Zainab Sabri Abbas', 'Neha Tyagi', 'T. Bothichandar', 'Huaguang Li', 'Zaid Ibrahim Rasool', 'Mohammed Hasan Aldulaimi', 'Noreddine, Gherabi', 'Chandrakant B. Kothare', 'Alagar Karthick', 'R. V. Maheswari', 'Muhaned Al-Hashimi', 'Jaleel, Refed Adnan', 'Hitesh N. Panchal', 'Hussein Ali Ameen', 'Hamad R. Almujibah', 'Amarendranath R. Choudhury', 'Waleed Khalid H. Khalid Al-Azzawi', 'Kamran Valizadeh', 'Kesarabhai Bhikhabhai Judal', 'Ridhab Sami Abd-Ali', 'Rajit Nair', 'Suma Christal Mary Sundararajan', 'Naveen Kumar Gupta', 'Alireza Bahrami', 'Reza Alayi', 'Iswanto Suwarno', 'Aqeel H.Al-Fatlawi', 'Md Irfanul Haque Siddiqui', 'Emad A. Makki', 'Shrikant D. Londhe', 'Jayant P. Giri', 'Israa Jamal Alhani', 'S. Kumaraswamy', 'Mou Leong Tan', 'Mohd Hanafi Ahmad Hijazi', 'John William Grimaldo-Guerrero', 'Mohammed Suleman Aldlemy', 'Pramod Rajput', 'Zahraa Hashim Kareem', 'Iman Mohammed Burhan', 'Akram Hatem Shather', 'Haider Sharif', 'Nitin P. Sherje', 'K. Nirmala Devi', 'Mohanad Ahmed Salih', 'Peng Yin', 'Nada Qasim Mohammed', 'Samira Yousefzadeh', 'Giorgio Nordo', 'Mahesh M. Sonekar', 'Shivshankar P. Trikal', ""As'ad Alizadeh"", 'L. Krishnaraj', 'Majid Altuwairiqi', 'Mahendra Kumar Shrivas', 'T. Sathish', 'Abhinav Kumar', 'D. Stalin David', 'Ali Omran Al-Sulttani', 'Sanjay B. Warkad', 'Tawfeeq Abdulameer Hashim Alghazali', 'Najah Kadhim Al-Bedyry', 'Mustafa Musa Jaber', 'Sabreen Ali Hussein', 'M. A. Kandeel', 'Nitika Vats Doohan', 'Chander Prakash', 'Zainab N. Al-Qudsy', 'Safa Kareem Hachim', 'Jawad, Mohammed Rasool', 'Mushtaq Ahmad Ansari', 'Emad Salaam Salaam Abood', 'Mohammed S. Hamza', 'Nagarajan Malmurugan', 'R. Sivaraman', 'Ngakan Ketut Acwin Dwijendra', 'Dr Chandrakant R. Sonawane', 'Zaher Mundher Yaseen', 'Prabh Deep Singh', 'Maboud Hekmatifar', 'Ali Hussein Shamman', 'A. Surendar', 'Ahmed Mahdi Rheima', 'Khairun Nidzam Bin Ramli', 'Hamed A. Gatea', 'Tarek Ismail Mohamed', 'S. Karthikeyan', 'Maher Abdul Zahra, Musaddak Maher', 'Awais Bokhari', 'Puteri Nor Ellyza Binti Nohuddin', 'Taif Alawsi', 'Syed Nasrullah', 'M. Nagabushanam', 'Natrayan Lakshmaiya', 'L. Kalaivani', 'Marwa Jaleel Mohsin', 'Saad Qasim Abbas']"
24922487300,"Bahaj, Mohamed",Morocco,714,134,10,0.75,"['56265222500', '57189498602', '57202871015', '58070581000', '55752688400', '57070369700', '55201442200', '57207925162', '57202576194', '23051051600', '57209098229', '57193609064', '58536629900', '57191985495', '55752566900', '55387194000', '55843683500', '55581669200', '46161208600', '57193550788', '57841730800', '57205405893', '15051591100', '57436300200', '58064806000', '57191984394', '55572331900', '55639237900', '57195085795', '58143692200', '57193804770', '57207796478', '57190667135', '24922487300', '57189497277', '57189489609', '57190668423', '37662066700', '57207939142', '42961080300', '44461128300', '6504474229', '57189501551', '35067965000', '57215026603', '56968151100', '57197770979', '55955317400']","['Ovide Arino', 'Alae El Alami', 'Youness Khourdifi', 'Houria Abouloifa', 'Jamal Bakkas', 'Yassine Laadidi', 'Nayyar, Anand', 'Hajar Ben Laadar', 'Ahmed Abatal', 'Sébastien Laborie', 'Naqvi, Muhammad Raza', 'Mounia Zaydi', 'El Massari, Hakim', 'Adil Jounaidi', 'Abdellatif Soklabi', 'Addakiri, Khaoula', 'Roose Philippe', 'Hajar Khallouki', 'Noreddine, Gherabi', 'Aboutabit, Noureddine', 'Qanouni, Fatima', 'Soukayna Belkadi', 'Gherabi, Abdellatif', 'Mhammedi, Sajida', 'Aouragh, Abd Allah', 'Doha Malki', 'Ilias Cherti', 'Faddoul Khoukhi', 'Mohamed Laaraj', 'Omar Er-Remyly', 'Larbi Alaoui', 'Soumiya Ain El Hayat', 'Khadija Alaoui', 'Bahaj, Mohamed', 'Ahmed El Orche', 'Toufik Fouad', 'Oussama El Hajjamy', 'Anas Rachid', 'Cherti Ilias', 'Awad, Ali Ismail', 'Rachid Fakhar', 'Omar Sidki', 'Bouchra Bouihi', 'Widad Jakjoud', 'Ghandi, Hamza', 'Oussama El Hajjamy', 'Boumlik, Abdeljalil', 'Noureddine Ayoub']"
57218899003,"Elbaghazaoui, Bahaa Eddine",Morocco,12,13,2,0.16,"['46161208600', '36801042000', '6506527941', '14060048400', '57210961904', '57218899003']","['Noreddine, Gherabi', 'Mohamed, Amnai', 'Mostafa Jourhmane', 'Youssef, Fakhri', 'Abdellatif Semmouri', 'Elbaghazaoui, Bahaa Eddine']"
57207796935,"Chamkar, Samir Achraf",Morocco,16,4,2,0.7,"['56780201500', '56074276400', '57207796478', '57207796935']","['Yassine, Maleh', 'El Mostafa Rajaallah', 'Soumiya Ain El Hayat', 'Chamkar, Samir Achraf']"
55378420100,"Choukri, Ali",Morocco,85,24,7,0.56,"['36801042000', '58759181900', '42961215100', '14060048400', '59371914900', '46161208600', '55811799600', '57204703449', '57208862778', '36801648400', '42962041800', '58759159700', '25627908000', '57218899003', '24724347600', '55378420100', '58759115600', '56611925600', '58951408000', '58140509000']","['Mohamed, Amnai', 'Ridani, Mohamed', 'Adel Echchaachoui', 'Youssef, Fakhri', 'Abderrahim Ouza', 'Noreddine, Gherabi', 'Adil Khazari', 'Younes Hamzaoui', 'Mohamed El Ghmary', 'Ahmed Habbani', 'Ali Ouacha', 'Asmae Briouya', 'Abdellatif Kobbane', 'Elbaghazaoui, Bahaa Eddine', 'Mohammed El Koutbi', 'Choukri, Ali', 'Hasnae Briouya', 'Ridouane El Mezouary', 'Abdelhamid Rachidi', 'El Moudden, Tarik']"
58140509000,"El Moudden, Tarik",Morocco,5,5,2,0.39,"['6603133564', '36801042000', '46161208600', '57194637806', '57200202869', '55928676300', '57190954755', '14060048400', '15135766400', '58140509000', '7004264890']","['Mohamed Taky', 'Mohamed, Amnai', 'Noreddine, Gherabi', 'Basma Bachiri', 'Mahacine El Amrani', 'O. Elrhaouat', 'Merieme Tahri', 'Youssef, Fakhri', 'Abderrahmane Aït Fora', 'El Moudden, Tarik', 'Azzedine Elmidaoui']"
42961080300,"Awad, Ali Ismail",Al Ain - United Arab Emirates,2174,86,22,2.66,"['9737587400', '57222001969', '55627319500', '57190009779', '57948987400', '55567796100', '57837788700', '36015788000', '6506719628', '57948987300', '42961080300', '36602545600', '8948615400', '35112771500', '26643457100', '57215024733', '58139054400', '57212387604', '55201442200', '23093240200', '57200862047', '16318491100', '55805135100', '7007162548', '57205428562', '46161208600', '6506912968', '57207988595', '57770211300', '24922487300', '8942252200', '57949114000', '42861526000', '58079625300', '56981749100', '9846200400', '36615131500', '55636199800', '35100335700', '57213688739', '7003551084', '8937496700', '56333550000', '59288983700', '57206223499', '57795188400', '57192178208', '57190344175', '25648948600', '56030497300', '57533497300', '37082145700', '57202431343', '7402227358', '56410850700', '8403475800', '57203172043', '57208540261', '57194710306', '57201078138', '57219701927', '57207032780', '57131369600', '56901208000', '35742803600', '56208445600', '55969522900', '56216975300', '55921074900', '34267505000', '24497123500', '57285442100', '6602479384', '57191265348', '55389831000', '8897972900', '57208694591', '57222294298', '57216775417', '57212311487', '23006808300', '55937905400', '55476505900', '9333485000', '56082452700', '56004699100', '55354804500', '36185971000', '58131655000']","['Benjamin C.M. Fung', 'Fatma Masmoudi', 'Serina Egawa', 'Bin Wang', 'Yingnan Zhou', 'Günter Fahrnberger', 'Saqib Hakak', 'Hossam M. Zawbaa', 'MacIej Grzenda', 'Junyong Wang', 'Awad, Ali Ismail', 'M. Hassaballah', 'Devinder Thapa', 'Omar Cheikhrouhou', 'Janusz Kacprzyk', 'Abdul Rehman Javed', 'Aiswarya Babu', 'Makame Hamza Makame', 'Nayyar, Anand', 'Vanilson Arruda A. Burégio', 'Muhammad Asim', 'Atif Ahmad', 'Meryem Ammi', 'Michael C. Fairhurst', 'Pietro Tedeschi', 'Noreddine, Gherabi', 'Tero Päivärinta', 'Hamza Kheddar', 'Zafar Iqbal', 'Bahaj, Mohamed', 'Khan Muhammad', 'Yongsheng Zhu', 'Janusz Furtak', 'Souheil Abdel Latif Akacha', 'Tai-hoon Kim', 'Jaroslaw Legierski', 'Mohammed M. Alani', 'Yassine Himeur', 'D. Jude Hemanth', 'Mohamed Abdel Abdel Hameed', 'Steven M. Furnell', 'Jemal H. Abawajy', 'Bilal Charif', 'Dolors Sala', 'Hamdi A. Mahmoud', 'Mostafa Shokry', 'Aboul Ella Hassanien', 'Mohamed Faisal Elrawy', 'Saleh K.H. Aly', 'Ahmed Fathy Abd Elfatah', 'Umer Farooq', 'Adnan Sohail', 'Noshina Tariq', 'Kensuke Baba', 'Victor R. Kebande', 'Javier Rubio-Loyola', 'Moustafa Mamdouh', 'Kim Kwang Raymond Choo', 'Sudhir Kumar Sharma', 'Mirza Omer Beg', 'Fatima Ali Al-Nuaimi', 'Nauman Shamim', 'Zakaria Maamar', 'Ebenezer Okoh', 'Mohamed Salah Abid', 'Jawad Hassan', 'Rabie Hassan Fayed', 'Marcin Paprzycki', 'Zehua Guo', 'Thar Baker', 'Mohamed Sellami', 'Bessem Zaabar', 'Khaled A. Shuaib', 'Mahmoud Khaled Abd-Ellah', 'Ali Hassan Sodhro', 'Enrico Natalizio', 'Ashraf A.M. Khalaf', 'Sara Afzal', 'Hesham Fathi Ali Hamed', 'Amira Mofreh Ibraheem', 'Theo Tryfonas', 'Abbas M. Hassan', 'Sanjiban Sekhar Sekhar Roy', 'George Nikolakopoulos', 'Ibrahim F. Tarrad', 'Michal Hodoň', 'Sarfraz Si Iqbal', 'Shangguang Wang', 'Mohd Anas']"
57209138326,"Chamkar, Achraf Samir",Morocco,3,2,1,0.42,"['46161208600', '57209138326', '22834820300', '56780201500']","['Noreddine, Gherabi', 'Chamkar, Achraf Samir', 'Saiida Lazaar', 'Yassine, Maleh']"
36661792200,"Alazab, Mamoun",Australia,18552,354,72,5.13,"['7404037613', '55843090400', '55808089600', '14831578100', '57218936256', '27467776200', '57194561385', '24478024900', '36680369700', '17433667400', '57193802914', '57217062630', '48361454000', '20436394800', '57197704183', '57203323020', '56152312500', '57209761353', '57191415772', '56576145100', '57222066951', '36660402800', '56398590900', '36499140200', '7004414092', '25923291700', '57191479641', '15019127200', '55635885400', '24776675300', '36661792200', '57195066863', '26436114300', '57211067379', '35270951600', '57198709043', '57215024733', '56884048100', '57200178916', '57212871206', '35263372000', '36912987800', '57193646200', '14037618200', '57189258305', '57188879276', '57200494876', '56297179100', '6603983857', '57204009804', '57224952805', '57112338300', '20336944100', '57204894353', '56732821700', '6701473617', '15837688400', '55161454300', '57207583851', '55243400100', '16313971400', '34972835800', '57222323797', '56981749100', '36701123500', '24825945700', '57203710994', '6601971326', '57202588447', '8937496700', '55889941200', '55270209500', '55547120845', '59121910900', '56185824400', '56011347200', '57192934162', '25930566300', '54924464100', '55747595100', '7404201289', '57763079000', '54894635100', '56755324000', '56175502600', '57212628517', '57189873309', '55625158400', '57188662704', '57201849165', '57205435311', '57345524600', '55450732800', '7003789109', '15020447100', '57188661704', '9272095700', '57281125800', '57221209077', '35070872100', '57205365723', '55808654600', '46661734600', '56024804100', '14036719900', '57219114524', '23975769800', '57190021912', '57223696496', '56780201500', '55201717100', '57920120200', '35070838500', '57068290300', '24344329800', '55314989800', '57210929172', '57211849859', '57201013684', '12809410500', '56316023300', '26029714200', '7005340424', '55418308000', '35617663600', '11339382200', '56206746600', '57215896761', '7005442649', '10042845400', '55234704200', '55985339600', '35759553000', '57202968438', '58733989100', '57206866080', '57196317038', '57219945051', '58855139300', '55361166900', '56432074900', '57215090002', '24066717900', '7007108795', '57201009814', '24337088400', '57189758693', '8274959000', '57202445169', '57219858463']","['Hong Song', 'Mian Ahmad Jan', 'Sweta Bhattacharya', 'Imed Romdhani', 'Weizheng Wang', 'Rajeswari Chengoden', 'Priyan Malarvizhi Kumar', 'Yuxiu Luo', 'Alireza Jolfaei', 'Izzat Mahmoud Alsmadi', 'Ahamed Aljuhani', 'Thippa Reddy Gadekallu', 'Saru Kumari', 'Bharanidharan Shanmugam', 'Mritunjay Kumar Rai', 'Laurence Tianruo Yang', 'Xingwang Li', 'S. Sriram', 'Maanak Gupta', 'Sudeep Tanwar', 'Jianbo Gao', 'Robert Layton', 'Gulshan B.V.Sai Kumar', 'Ameer Al-Nemrat', 'Paul Andrew Watters', 'Chafika Benzaïd', 'Jun Feng', 'Mauro Conti', 'Tianwei Zhang', 'Shahid Mumtaz', 'Alazab, Mamoun', 'Feras M. Awaysheh', 'Mohammad Shojafar', 'Ahmad Azab', 'Xiaosong Zhang', 'Ziqi Lin', 'Abdul Rehman Javed', 'Quoc Viet Pham', 'Sharnil Nitin Pandya', 'Suleman Khan', 'Weizhe Zhang', 'Zhu Xiao', 'Jing Bai', 'Abdun Naser Mahmood', 'Guowen Xu', 'Fazlullah Khan', 'Bander Ali Saleh Al-Rimy', 'Saqib Iqbal Hakak', 'Tomás F. Pena', 'Awais Bilal', 'Geetha Ganesan', 'M. Parimala', 'Fadi M. Al-Turjman', 'Alhamzah M.R. Alnoor', 'Andrii Shalaginov', 'Schahram Dustdar', 'Sitalakshmi Venkatraman', 'Wazir Zada Khan', 'Jianqiang Li', 'Tawfik Al-Hadhrami', 'Fazli Subhan', 'Uttam Ghosh', 'Yang Liu', 'Tai-hoon Kim', 'Ammar Alazab', 'Yousaf Bin Zikria', 'Robert H. Deng', 'José Carlos Cabaleiro', 'Gautam Srivastava', 'Jemal H. Abawajy', 'Fawaz Mohammed Jumaah', 'Shehzad Ashraf Chaudhry', 'Mofakharul Islam', 'Zhaoyang Han', 'Chunhua Su', 'Kuruva Lakshmanna', 'Jianfei Sun', 'Joel J.P.C. Rodrigues', 'Carlos Enrique Montenegro-Marín', 'Usman Ahmad', 'Liehuang Zhu', 'Mohamed Aktham Ahmed Altaha', 'Sami Azam', 'Vinayakumar Ravi', 'Nancy Victor', 'Rahul Saha', 'M. Gunasekaran', 'Zheng Qin', 'R. T. Mohammed', 'Manoj Pawan Kumar', 'Abdullah Hussein Alamoodi', 'Yongdong Zhu', 'Ashok Kumar Das', 'Roderic G. Broadhurst', 'Junaid Ahsenali Chaudhry', 'Bo Gu', ""Tawalbeh, Lo'Ai Ali"", 'Saurabh Singh', 'Rubén González Crespo', 'Bilal Bahaa Zaidan', 'Soman Kotti Padannayil', 'Swarna Priya Ramu', 'Chhagan Lal', 'Thien Huynh-The', 'Fawang Ye', 'Yifei Chen', 'Muhammad Ajmal Azad', 'Meng Li', 'Rajasekhar Chaganti', 'Yassine, Maleh', 'Rutvij H. Jhaveri', 'You Li', 'A. A. Zaidan', 'Gang Kou', 'Zoe Lin Jiang', 'Chiranji Lal Chowdhary', 'Yaoqi Yang', 'Mohammad Naser AlAdwan', 'O. S. Albahri', 'Mirjam Jonkman', 'Keping Yu', 'Junaid Arshad', 'Chinmay Chakraborty', 'Prabaharan Poornachandran', 'Khaled H. Salah', 'Uwe U. Aickelin', 'William J. Buchanan', 'Mingjian Tang', 'Achyut Shankar', 'Hamish A. Campbell', 'Hongbo Jiang', 'Fuad A. Ghaleb', 'Siva Rama Krishnan Somayaji', 'Mahmood Maher Salih', 'Rajesh Kumar', 'Neerai Satish Kumar', 'Hassan A. AlSattar', 'Mohammad Sayad Sayad Haghighi', 'Qin Xin', 'Moutaz A. Alazab', 'Kenfeng Guo', 'Danish Vasan', 'M. Shamim Hossain', 'Rahim P. TAFAZOLLI', 'A. S. Albahri', 'Zijian Zhang', 'Mohamed Shakeel Pethuraj', 'Reji Thomas', 'Riaz Ullah Khan', 'Praveen Kumar Reddy Maddikunta']"
